,url,address,neighborhood,rent,beds,baths
3149,https://www.renthop.com/listings/216-east-36th-street/4r/15632689,"216 East 36th Street, Apt 4R","Murray Hill, Midtown Manhattan, Manhattan","$2,150",Studio,1_Bath
3150,https://www.renthop.com/listings/35-09-28th-avenue-astoria-ny-11103/4b/15752109,"35-09 28th Avenue, Astoria, Ny...","Astoria, Northwestern Queens, Queens","$2,200",1_Bed,1_Bath
3151,https://www.renthop.com/listings/west-50th-st/1fe/15719633,"514 W 50th St, Apt 1FE","Hell's Kitchen, Midtown Manhattan, Manhattan","$2,300",1_Bed,1_Bath
3152,https://www.renthop.com/listings/e-39th-st/22b/15620113,E 39th St.,"Murray Hill, Midtown Manhattan, Manhattan","$4,625",1_Bed,1_Bath
3153,https://www.renthop.com/listings/west-103rd-street/3rw/15721837,West 103rd Street,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan","$3,113",2_Bed,1_Bath
3154,https://www.renthop.com/listings/320-west-38th-st/na/15776259,320 West 38th St,"Garment District, Midtown Manhattan, Manhattan","$4,461",1_Bed,1_Bath
3155,https://www.renthop.com/listings/gold-street/2309/15582020,Gold Street,"Financial District, Downtown Manhattan, Manhattan","$3,112",Studio,1_Bath
3156,https://www.renthop.com/listings/at-east-19th-st/na/10199928,At East 19th St ,"Gramercy Park, Midtown Manhattan, Manhattan","$4,750",3_Bed,1_Bath
3157,https://www.renthop.com/listings/hudson-street/2/15705652,Hudson Street,"West Village, Downtown Manhattan, Manhattan","$2,450",_Studio,1_Bath
3158,https://www.renthop.com/listings/341-west-71st-street/1/15701286,"341 West 71st Street, Apt 1","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$2,195",Studio,1_Bath
3159,https://www.renthop.com/listings/312-manhattan-avenue/1b/15714369,"312 Manhattan Avenue, Apt 1B","Central Harlem, Upper Manhattan, Manhattan","$2,400",1_Bed,1_Bath
3160,https://www.renthop.com/listings/east-3rd-street/2/15547220,"274 East 3rd Street, Apt 2","Alphabet City, East Village, Downtown Manhattan, Manhattan","$2,250",1_Bed,1_Bath
3161,https://www.renthop.com/listings/343-73rd-st/2/15670846,"343 73rd St, Apt 2","Bay Ridge, Southwestern Brooklyn, Brooklyn","$2,400",3_Bed,1_Bath
3162,https://www.renthop.com/listings/west-broadway/48/15569829,West Broadway,"Upper East Side, Upper Manhattan, Manhattan","$14,990",4_Bed,3_Bath
3163,https://www.renthop.com/listings/east-35th-street/32/15776421,East 35th Street,"Murray Hill, Midtown Manhattan, Manhattan","$2,978",2_Bed,1_Bath
3164,https://www.renthop.com/listings/e-47th-st/6j/15657869,E 47th St.,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$5,530",3_Bed,1_Bath
3165,https://www.renthop.com/listings/9602-fourth-avenue/na/15679733,9602 Fourth Avenue,"Bay Ridge, Southwestern Brooklyn, Brooklyn","$2,400",2_Bed,2_Bath
3166,https://www.renthop.com/listings/york-avenue/12m/13886824,York Avenue,"Upper East Side, Upper Manhattan, Manhattan","$3,795",1_Bed,1_Bath
3167,https://www.renthop.com/listings/jane-street/5d/15755148,Jane Street,"West Village, Downtown Manhattan, Manhattan","$3,475",Studio,1_Bath
3168,https://www.renthop.com/listings/1755-york-ave/25e/15038976,"1755 York Ave, Apt 25E","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$5,295",2_Bed,2_Bath
3169,https://www.renthop.com/listings/east-86th-street/807/15734759,East 86th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$4,300",2_Bed,1_Bath
3170,https://www.renthop.com/listings/w-58th-st/7m/15670062,W 58th St.,"Theater District, Midtown Manhattan, Manhattan","$3,900",1_Bed,1_Bath
3171,https://www.renthop.com/listings/1134-fulton-st/10l/15671030,"1134 Fulton St, Apt 10L","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$2,677",Studio,1_Bath
3172,https://www.renthop.com/listings/e-78th-street-fdr-drive/2c/15735536,E 78th Street & FDR Drive,"Upper East Side, Upper Manhattan, Manhattan","$2,695",2_Bed,1_Bath
3173,https://www.renthop.com/listings/lexington-ave-and-89th-st/3b/15776156,Lexington Ave and 89th st,"Upper East Side, Upper Manhattan, Manhattan","$4,950",3_Bed,2_Bath
3174,https://www.renthop.com/listings/600-west-218th-street/1m/15643825,"600 West 218th Street, Apt 1M","Inwood, Upper Manhattan, Manhattan","$1,650",Studio,1_Bath
3175,https://www.renthop.com/listings/broadway-and-w-34th-st/na/12172772,Broadway and W 34th St,"Chelsea, Midtown Manhattan, Manhattan","$3,999",3_Bed,1_Bath
3176,https://www.renthop.com/listings/battery-park-city/na/15757577,Battery park city,"Battery Park City, Downtown Manhattan, Manhattan","$7,495",2_Bed,2_Bath
3177,https://www.renthop.com/listings/west-73-st/na/15551680,west 73 st ,"Upper West Side, Upper Manhattan, Manhattan","$2,825",Loft,1_Bath
3178,https://www.renthop.com/listings/west-street/3004/15721318,West Street,"Financial District, Downtown Manhattan, Manhattan","$4,200",1_Bed,1_Bath
3179,https://www.renthop.com/listings/water-street/1418/15777537,Water Street,"Financial District, Downtown Manhattan, Manhattan","$4,950",1_Bed,2_Bath
3180,https://www.renthop.com/listings/west-14th-street/7j/15506875,"55 West 14th Street, Apt 7J","Flatiron District, Midtown Manhattan, Manhattan","$4,895",1_Bed,1_Bath
3181,https://www.renthop.com/listings/park-avenue/6f/15776453,Park Avenue,"Murray Hill, Midtown Manhattan, Manhattan","$3,250",Studio,1_Bath
3182,https://www.renthop.com/listings/wall-st/2i/15709041,Wall St.,"Financial District, Downtown Manhattan, Manhattan","$3,479",1_Bed,1_Bath
3183,https://www.renthop.com/listings/e-39th-st/16g/15670167,E 39th St.,"Murray Hill, Midtown Manhattan, Manhattan","$7,350",3_Bed,2_Bath
3184,https://www.renthop.com/listings/murray-hill/na/15002846,Murray Hill,"Kips Bay, Midtown Manhattan, Manhattan","$3,595",1_Bed,1_Bath
3185,https://www.renthop.com/listings/battery-park-city/na/14047520,Battery Park City,"Battery Park City, Downtown Manhattan, Manhattan","$8,195",2_Bed,2_Bath
3186,https://www.renthop.com/listings/345-eldert-st/216/15520251,"345 Eldert St, Apt 216","Bushwick, Northern Brooklyn, Brooklyn","$2,979",2_Bed,1_Bath
3187,https://www.renthop.com/listings/bedford-ave/b4/15592249, Bedford Ave,"Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$2,750",2_Bed,1_Bath
3188,https://www.renthop.com/listings/222-pulaski-street/9/14717263,"222 Pulaski Street, Apt 9","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$2,450",2_Bed,1_Bath
3189,https://www.renthop.com/listings/west-12th-st/na/13341314,West 12th St,"Greenwich Village, Downtown Manhattan, Manhattan","$4,200",1_Bed,1_Bath
3190,https://www.renthop.com/listings/west-48-st/na/15702148,west 48 st ,"Theater District, Midtown Manhattan, Manhattan","$3,950",2_Bed,2_Bath
3191,https://www.renthop.com/listings/876-lincoln-pl/3/13864054,"876 Lincoln Pl, Apt 3","Crown Heights, Central Brooklyn, Brooklyn","$1,650",Studio,1_Bath
3192,https://www.renthop.com/listings/46-west-85th-street/3c/9727500,"46 West 85th Street, Apt 3C","Upper West Side, Upper Manhattan, Manhattan","$2,500",Studio,1_Bath
3193,https://www.renthop.com/listings/e-52nd-st/3e2/14660629,"320 E 52nd St., Apt 3E2","Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$3,425",1_Bed,1_Bath
3194,https://www.renthop.com/listings/605-west-42nd-street/60a/15703427,"605 West 42nd Street,, Apt 60A...","Hell's Kitchen, Midtown Manhattan, Manhattan","$6,665",2_Bed,2_Bath
3195,https://www.renthop.com/listings/447-west-43rd-st/na/15776272,447 West 43rd St,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,400",1_Bed,1_Bath
3196,https://www.renthop.com/listings/350-albany-st/na/15776225,350 Albany St,"Battery Park City, Downtown Manhattan, Manhattan","$3,900",1_Bed,1_Bath
3197,https://www.renthop.com/listings/fourth-ave/na/15748803, Fourth Ave ,"Greenwich Village, Downtown Manhattan, Manhattan","$4,100",1_Bed,1_Bath
3198,https://www.renthop.com/listings/east-69th-street/ffuesstu/15776840,East 69th Street,"Upper East Side, Upper Manhattan, Manhattan","$3,195",Studio,1_Bath
3199,https://www.renthop.com/listings/west-67th-sreet/39e/10633206,West 67th Sreet,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$11,000",3_Bed,2.5_Bath
3200,https://www.renthop.com/listings/114-east-40th-street/8a/15617319,"114 East 40th Street, Apt 8A","Murray Hill, Midtown Manhattan, Manhattan","$2,600",Studio,1_Bath
3201,https://www.renthop.com/listings/w-132nd-st-lenox-ave/16l/14946682, W 132nd St. & Lenox Ave,"Central Harlem, Upper Manhattan, Manhattan","$1,945",Studio,1_Bath
3202,https://www.renthop.com/listings/water-street/2404/15754975,Water Street,"Financial District, Downtown Manhattan, Manhattan","$3,250",Studio,1_Bath
3203,https://www.renthop.com/listings/77-west-15th-st/na/15776290,77 West 15th St,"Flatiron District, Midtown Manhattan, Manhattan","$3,895",1_Bed,1_Bath
3204,https://www.renthop.com/listings/400-east-57th-st/na/15776219,400 East 57th St,"Sutton Place, Midtown East, Midtown Manhattan, Manhattan","$3,300",Studio,1_Bath
3205,https://www.renthop.com/listings/123-melrose-st/457/15429700,"123 Melrose St, Apt 457","Bushwick, Northern Brooklyn, Brooklyn","$3,195",2_Bed,1_Bath
3206,https://www.renthop.com/listings/east-1st-street/9/15743864,"39 East 1st Street, Apt 9","Carroll Gardens, South Brooklyn, Brooklyn","$2,625",Studio,1_Bath
3207,https://www.renthop.com/listings/lexington-and-57th-st/14g/15675596,"Lexington and 57th St,","Midtown East, Midtown Manhattan, Manhattan","$4,700",2_Bed,1_Bath
3208,https://www.renthop.com/listings/avenue-p/2b/15778997,Avenue P,"Gravesend, Southern Brooklyn, Brooklyn","$2,100",2_Bed,1_Bath
3209,https://www.renthop.com/listings/rogers-avenue/b/15462037,Rogers Avenue,"Crown Heights, Central Brooklyn, Brooklyn","$3,542",3_Bed,2_Bath
3210,https://www.renthop.com/listings/midtown-east/51h/13186482,Midtown East,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$6,138",2_Bed,2_Bath
3211,https://www.renthop.com/listings/morningside-ave/3/15706595,Morningside Ave,"Central Harlem, Upper Manhattan, Manhattan","$2,130",Studio,1_Bath
3212,https://www.renthop.com/listings/500-east-77th-st/na/15776273,500 East 77th St,"Upper East Side, Upper Manhattan, Manhattan","$5,395",1_Bed,1_Bath
3213,https://www.renthop.com/listings/second-avenue/3/15777078,Second Avenue,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$2,723",1_Bed,1_Bath
3214,https://www.renthop.com/listings/horatio-st-west-village/607/15776874,Horatio st - West Village ,"West Village, Downtown Manhattan, Manhattan","$5,129",Studio,1_Bath
3215,https://www.renthop.com/listings/19-dutch-street/61b/14761360,"19 Dutch Street, Apt 61B"," Financial District, Downtown Manhattan, Manhattan","$8,530",2_Bed,2_Bath
3216,https://www.renthop.com/listings/1-astor-place/2n/15776459,"1 Astor Place, Apt 2N","NoHo, Downtown Manhattan, Manhattan","$3,295",1_Bed,1_Bath
3217,https://www.renthop.com/listings/spruce-street/na/15579632,Spruce Street,"Financial District, Downtown Manhattan, Manhattan","$18,995",3_Bed,3_Bath
3218,https://www.renthop.com/listings/west-end-avenue/2d/15778863,West End Avenue,"Upper West Side, Upper Manhattan, Manhattan","$4,490",2_Bed,2_Bath
3219,https://www.renthop.com/listings/west-57th-street/28f/15778852,West 57th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$3,600",1_Bed,1_Bath
3220,https://www.renthop.com/listings/west-54th-street/1013/15778853,West 54th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$4,590",2_Bed,1_Bath
3221,https://www.renthop.com/listings/west-63rd-street/3a/15778854,West 63rd Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$3,460",1_Bed,1_Bath
3222,https://www.renthop.com/listings/broadway/a3c/15699843,Broadway,"Manhattanville, West Harlem, Upper Manhattan, Manhattan","$4,495",4_Bed,2_Bath
3223,https://www.renthop.com/listings/470-74th-street/4/15745457,"470 74th Street, Apt 4","Bay Ridge, Southwestern Brooklyn, Brooklyn","$1,650",1_Bed,1_Bath
3224,https://www.renthop.com/listings/leonard-street/pha-4/15606292,Leonard Street,"Tribeca, Downtown Manhattan, Manhattan","$11,072",3_Bed,3_Bath
3225,https://www.renthop.com/listings/187-bond-st/3f/15554453,"187 Bond St, Apt 3F","Boerum Hill, South Brooklyn, Brooklyn","$3,495",2_Bed,1_Bath
3226,https://www.renthop.com/listings/west-61st-street/22w/15734777,West 61st Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$5,400",2_Bed,2_Bath
3227,https://www.renthop.com/listings/606-west-57th-st/na/15776295,606 West 57th St,"Hell's Kitchen, Midtown Manhattan, Manhattan","$5,139",2_Bed,2_Bath
3228,https://www.renthop.com/listings/195-stanton-st/5g/14899589,"195 Stanton St, Apt 5G","Lower East Side, Downtown Manhattan, Manhattan","$9,495",5_Bed,2_Bath
3229,https://www.renthop.com/listings/charles-st-and-west-4th/na/15734243,Charles St and West 4th ,"West Village, Downtown Manhattan, Manhattan","$3,690",1_Bed,1_Bath
3230,https://www.renthop.com/listings/606-west-57th-st/na/15776233,606 West 57th St,"Hell's Kitchen, Midtown Manhattan, Manhattan","$4,098",1_Bed,1_Bath
3231,https://www.renthop.com/listings/101-west-55th-street/na/15775329,101 West 55th Street,"Theater District, Midtown Manhattan, Manhattan","$6,350",2_Bed,3_Bath
3232,https://www.renthop.com/listings/45-cheever-place/1r/15724600,"45 Cheever Place, Apt 1R","Cobble Hill, South Brooklyn, Brooklyn","$2,740",1_Bed,1_Bath
3233,https://www.renthop.com/listings/east-33rd-street/3w/13297481,East 33rd Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,500",2_Bed,1_Bath
3234,https://www.renthop.com/listings/210-east-65th/10h/15749576,210 East 65th,"Upper East Side, Upper Manhattan, Manhattan","$20,500",3_Bed,3_Bath
3235,https://www.renthop.com/listings/west-148th-street/32/15730484, West 148th Street,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan","$2,650",2_Bed,1_Bath
3236,https://www.renthop.com/listings/e-22nd-street/na/15777610,E 22nd street,"Gramercy Park, Midtown Manhattan, Manhattan","$3,549",1_Bed,1_Bath
3237,https://www.renthop.com/listings/83-20-141st-street/6l/15563190,"83-20 141st Street, Apt 6L","Briarwood, Southeastern Queens, Queens","$2,200",2_Bed,1_Bath
3238,https://www.renthop.com/listings/sixth-avenue/3/15614647,Sixth Avenue,"West Village, Downtown Manhattan, Manhattan","$22,995",4_Bed,3_Bath
3239,https://www.renthop.com/listings/wall-street/2i/15374556,Wall Street,"Financial District, Downtown Manhattan, Manhattan","$3,479",1_Bed,1_Bath
3240,https://www.renthop.com/listings/wall-street/2i/15374556,Wall Street,"Financial District, Downtown Manhattan, Manhattan","$3,479",1_Bed,1_Bath
3241,https://www.renthop.com/listings/153-avenue-c/2r/15749757,"153 Avenue C, Apt 2R","Alphabet City, East Village, Downtown Manhattan, Manhattan","$2,250",1_Bed,1_Bath
3242,https://www.renthop.com/listings/east-73-street/c/15773202,East 73 Street,"Upper East Side, Upper Manhattan, Manhattan","$2,150",1_Bed,1_Bath
3243,https://www.renthop.com/listings/remsen-st/4r/12014670,Remsen St ,"Brooklyn Heights, Northwestern Brooklyn, Brooklyn","$3,250",1_Bed,1_Bath
3244,https://www.renthop.com/listings/212-east-25th-st/10/15655008,"212 East 25th St, Apt 10","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,995",2_Bed,1_Bath
3245,https://www.renthop.com/listings/1299-putnam-ave/1l/15658252,"1299 Putnam Ave, Apt 1L","Bushwick, Northern Brooklyn, Brooklyn","$3,000",2_Bed,2_Bath
3246,https://www.renthop.com/listings/1299-putnam-ave/3r/15658258,"1299 Putnam Ave, Apt 3R","Bushwick, Northern Brooklyn, Brooklyn","$2,499",2_Bed,1_Bath
3247,https://www.renthop.com/listings/east-12/32/15085352,East 12,"East Village, Downtown Manhattan, Manhattan","$5,100",3_Bed,1_Bath
3248,https://www.renthop.com/listings/barrow-st/4a/15743544,Barrow St,"West Village, Downtown Manhattan, Manhattan","$3,995",1_Bed,1_Bath
3249,https://www.renthop.com/listings/e-74th-st/5a/15759541,E 74th St.,"Upper East Side, Upper Manhattan, Manhattan","$2,475",1_Bed,1_Bath
3250,https://www.renthop.com/listings/south-end-avenue/6g/15370080,South End Avenue,"Battery Park City, Downtown Manhattan, Manhattan","$3,070",Studio,1_Bath
3251,https://www.renthop.com/listings/east-36th-street/3d/15775830,East 36th Street,"Murray Hill, Midtown Manhattan, Manhattan","$2,895",1_Bed,1_Bath
3252,https://www.renthop.com/listings/west-43rd-street/4e/15775831,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,900",1_Bed,1_Bath
3253,https://www.renthop.com/listings/e-88th-st/4e/15702100,E 88th St.,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$3,450",2_Bed,1_Bath
3254,https://www.renthop.com/listings/west-96th-street/809/15778932,West 96th Street,"Upper West Side, Upper Manhattan, Manhattan","$3,550",1_Bed,1_Bath
3255,https://www.renthop.com/listings/95-christopher-street/na/15399761,95 Christopher Street,"West Village, Downtown Manhattan, Manhattan","$6,900",1_Bed,1_Bath
3256,https://www.renthop.com/listings/621-euclid-ave/1r/15776600,"621 Euclid Ave, Apt 1R","City Line, East New York, Eastern Brooklyn, Brooklyn","$2,400",3_Bed,1_Bath
3257,https://www.renthop.com/listings/28th-street/12b/11132921,28th Street,"Long Island City, Northwestern Queens, Queens","$2,650",Studio,1_Bath
3258,https://www.renthop.com/listings/294-rogers-avenue-b/b/15711811,"39 Eldert Street, Apt #B","Bushwick, Northern Brooklyn, Brooklyn","$2,800",2_Bed,1_Bath
3259,https://www.renthop.com/listings/west-21st-street/2a/15085156,West 21st Street,"Chelsea, Midtown Manhattan, Manhattan","$2,350",Studio,1_Bath
3260,https://www.renthop.com/listings/avenue-c/1b/15774419,Avenue C,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$3,750",2_Bed,1_Bath
3261,https://www.renthop.com/listings/114-east-40th-street/8a/15651981,"114 East 40th Street, Apt 8A","Murray Hill, Midtown Manhattan, Manhattan","$2,800",1_Bed,1_Bath
3262,https://www.renthop.com/listings/west-30-st/8/13940509, west 30 st,"Chelsea, Midtown Manhattan, Manhattan","$3,300",2_Bed,1_Bath
3263,https://www.renthop.com/listings/west-15th-street/428/15752146,West 15th Street,"Chelsea, Midtown Manhattan, Manhattan","$5,950",1_Bed,1_Bath
3264,https://www.renthop.com/listings/10th-ave/na/15775274,10th ave ,"Hell's Kitchen, Midtown Manhattan, Manhattan","$4,200",2_Bed,1_Bath
3265,https://www.renthop.com/listings/e-49th-st/11b/15662647,E 49th St.,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan","$4,050",1_Bed,1_Bath
3266,https://www.renthop.com/listings/18th-street-and-2nd-avenue/na/15771914,317 E. 18th Street,"Gramercy Park, Midtown Manhattan, Manhattan","$2,850",Studio,1_Bath
3267,https://www.renthop.com/listings/west-88th-street/1-b/15776061,West 88th Street,"Upper West Side, Upper Manhattan, Manhattan","$3,850",2_Bed,1_Bath
3268,https://www.renthop.com/listings/downing-street/15c/15720810,Downing Street,"West Village, Downtown Manhattan, Manhattan","$4,434",1_Bed,1_Bath
3269,https://www.renthop.com/listings/45th-avenue/na/13996207,45th Avenue,"Hunters Point, Long Island City, Northwestern Queens, Manhattan","$3,195",1_Bed,1_Bath
3270,https://www.renthop.com/listings/lenox-avenue/12d/15705328,Lenox Avenue,"Central Harlem, Upper Manhattan, Manhattan","$2,875",3_Bed,2_Bath
